_file,iso_time,elapsed_s,mission_id,run_mode,event,hw_mode,lat,lng,yaw_deg,gps_fix,gps_ready,lidar_min_front_m,lidar_obstacle,pwm_l,pwm_r,enc_l,enc_r,wheel_speed_l_kph,wheel_speed_r_kph,wheel_speed_avg_kph,wp_idx,path_len,target_lat,target_lng,dist_to_target_m,battery_soc_pct,battery_voltage_v,battery_current_a,battery_temp_c,battery_status,follow_status,follow_debug
mission_20260618_155057_manual.csv,2026-06-18T15:52:43.836,106.837,mission_20260618_155057_manual,MANUAL,,0,13.341906547546387,101.02149963378906,32.861802285737205,4,True,1.937999963760376,1,162,216,-35,30,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.70837450904369,88,26.0,-50.599998474121094,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:52:45.871,108.871,mission_20260618_155057_manual,MANUAL,,0,13.341906547546387,101.02149963378906,39.85002495767113,4,True,1.9630000591278076,1,-103,103,-35,32,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.70837450904369,88,26.0,-16.899999618530273,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:52:47.898,110.899,mission_20260618_155057_manual,MANUAL,,0,13.341907501220703,101.02149963378906,72.06421261196982,4,True,2.882499933242798,1,-106,-140,-35,35,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.78523774382606,88,26.0,-56.900001525878906,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:52:49.926,112.926,mission_20260618_155057_manual,MANUAL,,0,13.341907501220703,101.02149963378906,43.56492386610604,4,True,1.8194999694824219,1,0,0,-35,42,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.78523774382606,88,26.0,-11.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:52:52.019,115.02,mission_20260618_155057_manual,MANUAL,,0,13.341906547546387,101.02149963378906,45.89216056162615,4,True,1.9474999904632568,1,253,192,-35,43,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.70837450904369,88,26.100000381469727,-10.800000190734863,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:52:54.066,117.067,mission_20260618_155057_manual,MANUAL,,0,13.341906547546387,101.02149963378906,61.20889051123101,4,True,1.9827500581741333,1,0,0,-35,43,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.70837450904369,88,26.0,-20.399999618530273,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:52:56.122,119.123,mission_20260618_155057_manual,MANUAL,,0,13.34190559387207,101.02149963378906,60.302606370640355,4,True,1.9809999465942383,1,0,0,-35,43,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.63166539133734,88,26.100000381469727,-1.600000023841858,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:52:58.128,121.129,mission_20260618_155057_manual,MANUAL,,0,13.34190559387207,101.02149963378906,59.44446823350913,3,True,1.9789999723434448,1,0,0,-35,43,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.63166539133734,88,26.100000381469727,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:00.192,123.192,mission_20260618_155057_manual,MANUAL,,0,13.34190845489502,101.0215072631836,58.08137421103885,3,True,2.438499927520752,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.43413343548369,88,25.700000762939453,-5.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:02.196,125.196,mission_20260618_155057_manual,MANUAL,,0,13.341910362243652,101.0215072631836,58.1305379126846,3,True,2.3902499675750732,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.586138768277976,88,26.100000381469727,-1.600000023841858,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:04.198,127.199,mission_20260618_155057_manual,MANUAL,,0,13.341911315917969,101.0215072631836,57.43816846670958,3,True,2.3867499828338623,1,-41,39,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.66237146235303,88,26.100000381469727,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:06.217,129.218,mission_20260618_155057_manual,MANUAL,,0,13.341915130615234,101.0215072631836,56.037528894371746,3,True,1.9394999742507935,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.96881298254866,88,26.100000381469727,-13.699999809265137,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:08.315,131.315,mission_20260618_155057_manual,MANUAL,,0,13.34191608428955,101.0215072631836,55.404660641351285,3,True,1.941249966621399,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.04579623225435,88,26.100000381469727,-1.399999976158142,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:10.442,133.442,mission_20260618_155057_manual,MANUAL,,0,13.34191608428955,101.0215072631836,54.85812256434521,3,True,1.940250039100647,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.04579623225435,88,26.100000381469727,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:12.514,135.515,mission_20260618_155057_manual,MANUAL,,0,13.34191608428955,101.0215072631836,54.330787564190615,3,True,1.938249945640564,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.04579623225435,88,26.100000381469727,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:14.518,137.519,mission_20260618_155057_manual,MANUAL,,0,13.341917037963867,101.0215072631836,53.83356003789744,3,True,1.9432499408721924,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.12292672545827,88,26.100000381469727,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:16.596,139.597,mission_20260618_155057_manual,MANUAL,,0,13.341917037963867,101.02149963378906,53.30180249025527,3,True,1.940000057220459,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.5621256900984,88,26.200000762939453,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:18.604,141.605,mission_20260618_155057_manual,MANUAL,,0,13.341917037963867,101.02149963378906,52.853475703324804,3,True,1.9444999694824219,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.5621256900984,88,26.200000762939453,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:20.695,143.695,mission_20260618_155057_manual,MANUAL,,0,13.341917991638184,101.02149963378906,52.42731288025103,3,True,1.937999963760376,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.6406184500867,88,26.200000762939453,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:22.739,145.74,mission_20260618_155057_manual,MANUAL,,0,13.3419189453125,101.02149963378906,52.033989606706676,3,True,1.9397499561309814,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.719253547113084,88,26.200000762939453,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:24.815,147.816,mission_20260618_155057_manual,MANUAL,,0,13.341919898986816,101.0215072631836,51.61458525581663,3,True,1.9420000314712524,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.35519228544413,88,26.200000762939453,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:26.878,149.878,mission_20260618_155057_manual,MANUAL,,0,13.341919898986816,101.0215072631836,51.26128347571396,3,True,1.9417500495910645,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.35519228544413,88,26.200000762939453,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:28.883,151.883,mission_20260618_155057_manual,MANUAL,,0,13.341920852661133,101.0215072631836,50.942013113150885,3,True,1.9432499408721924,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.43290240311885,88,26.200000762939453,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:30.884,153.884,mission_20260618_155057_manual,MANUAL,,0,13.341922760009766,101.0215072631836,50.642758619950534,3,True,1.940500020980835,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.5887495273926,88,26.200000762939453,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:32.885,155.886,mission_20260618_155057_manual,MANUAL,,0,13.341922760009766,101.0215072631836,50.36891584555721,3,True,1.9390000104904175,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.5887495273926,88,26.200000762939453,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:34.890,157.89,mission_20260618_155057_manual,MANUAL,,0,13.341923713684082,101.0215072631836,50.11726094068268,3,True,1.9397499561309814,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.66688471956399,88,26.200000762939453,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:36.973,159.974,mission_20260618_155057_manual,MANUAL,,0,13.341923713684082,101.0215072631836,49.87579326295521,3,True,1.941499948501587,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.66688471956399,88,26.200000762939453,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:38.976,161.977,mission_20260618_155057_manual,MANUAL,,0,13.341923713684082,101.0215072631836,49.66033494558717,3,True,1.940000057220459,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.66688471956399,88,26.200000762939453,-1.5,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:40.977,163.977,mission_20260618_155057_manual,MANUAL,,0,13.341924667358398,101.0215072631836,49.45429204398997,4,True,1.941249966621399,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.74515979893546,88,26.200000762939453,-1.2999999523162842,36.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:42.982,165.982,mission_20260618_155057_manual,MANUAL,,0,13.341924667358398,101.0215072631836,49.268094257026256,4,True,1.9397499561309814,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.74515979893546,88,26.200000762939453,-1.5,35.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:45.062,168.063,mission_20260618_155057_manual,MANUAL,,0,13.341925621032715,101.02149963378906,49.068925940828684,4,True,1.9455000162124634,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.27360669449019,88,26.200000762939453,-1.2000000476837158,35.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:47.076,170.077,mission_20260618_155057_manual,MANUAL,,0,13.341925621032715,101.02149963378906,49.41682162620329,4,True,1.9509999752044678,1,115,-86,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.27360669449019,88,26.200000762939453,-1.399999976158142,35.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:49.140,172.141,mission_20260618_155057_manual,MANUAL,,0,13.341923713684082,101.02149963378906,49.45379685527515,4,True,2.490499973297119,1,70,-7,72,-73,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,36.11453148711993,88,26.200000762939453,-6.699999809265137,35.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:51.151,174.152,mission_20260618_155057_manual,MANUAL,,0,13.341920852661133,101.02149200439453,49.620894018224924,4,True,2.694000005722046,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.33153015433416,88,26.200000762939453,-3.4000000953674316,35.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:53.155,176.156,mission_20260618_155057_manual,MANUAL,,0,13.341919898986816,101.02149200439453,49.46718061095379,4,True,2.6907498836517334,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.2513921899696,88,26.0,-1.0,35.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:55.166,178.167,mission_20260618_155057_manual,MANUAL,,0,13.3419189453125,101.02149200439453,49.30795865611704,4,True,2.6922500133514404,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.17139135956185,88,26.200000762939453,-1.5,35.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:57.168,180.169,mission_20260618_155057_manual,MANUAL,,0,13.341917991638184,101.02149200439453,49.175606665475115,4,True,2.693000078201294,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.09152860101506,88,26.200000762939453,-1.0,35.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:53:59.255,182.255,mission_20260618_155057_manual,MANUAL,,0,13.34191608428955,101.02149963378906,49.06264216679227,4,True,2.692500114440918,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.48377621172862,88,2.0,-1.5,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:01.259,184.259,mission_20260618_155057_manual,MANUAL,,0,13.34191608428955,101.02149963378906,48.953632347638866,4,True,2.6927499771118164,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.48377621172862,88,26.200000762939453,-1.100000023841858,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:03.262,186.263,mission_20260618_155057_manual,MANUAL,,0,13.341915130615234,101.02149963378906,48.86900630382241,4,True,2.691999912261963,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.405570966187,88,26.200000762939453,-1.0,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:05.278,188.278,mission_20260618_155057_manual,MANUAL,,0,13.341914176940918,101.02149963378906,48.78698256207973,4,True,2.6922500133514404,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.32751091134719,88,26.200000762939453,-1.399999976158142,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:07.303,190.304,mission_20260618_155057_manual,MANUAL,,0,13.341914176940918,101.02149963378906,48.73162046376219,4,True,2.694000005722046,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.32751091134719,88,26.200000762939453,-1.0,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:09.379,192.38,mission_20260618_155057_manual,MANUAL,,0,13.341913223266602,101.02149963378906,48.6765896296194,4,True,2.6912500858306885,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.24959701178144,88,26.200000762939453,-1.5,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:11.429,194.429,mission_20260618_155057_manual,MANUAL,,0,13.341914176940918,101.02149963378906,48.63478887189892,4,True,2.6922500133514404,1,0,0,0,0,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.32751091134719,88,26.200000762939453,-1.0,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:13.432,196.432,mission_20260618_155057_manual,MANUAL,,0,13.341914176940918,101.02149963378906,48.60148486950594,4,True,2.694000005722046,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.32751091134719,88,26.200000762939453,-1.5,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:15.436,198.437,mission_20260618_155057_manual,MANUAL,,0,13.341914176940918,101.02149963378906,48.577531396086705,4,True,2.6907498836517334,1,0,0,0,0,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.32751091134719,88,26.200000762939453,-1.100000023841858,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:17.436,200.437,mission_20260618_155057_manual,MANUAL,,0,13.341914176940918,101.02149963378906,48.55563380960764,4,True,2.696500062942505,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.32751091134719,88,26.200000762939453,-1.399999976158142,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:19.438,202.438,mission_20260618_155057_manual,MANUAL,,0,13.341914176940918,101.02149963378906,48.5394940725989,4,True,2.691999912261963,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.32751091134719,88,26.200000762939453,-1.399999976158142,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:21.518,204.519,mission_20260618_155057_manual,MANUAL,,0,13.341914176940918,101.02149963378906,48.5335039966968,4,True,2.696500062942505,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.32751091134719,88,26.200000762939453,-1.5,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:23.531,206.531,mission_20260618_155057_manual,MANUAL,,0,13.341914176940918,101.02149963378906,48.519508939087444,4,True,2.6927499771118164,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,35.32751091134719,88,26.200000762939453,-1.2000000476837158,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:25.534,208.535,mission_20260618_155057_manual,MANUAL,,0,13.341914176940918,101.02149200439453,48.5169442030541,4,True,2.6932499408721924,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.77347728699701,88,26.200000762939453,-1.399999976158142,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:27.537,210.537,mission_20260618_155057_manual,MANUAL,,0,13.341914176940918,101.02149200439453,48.520342222166185,4,True,2.6937499046325684,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.77347728699701,88,26.200000762939453,-1.100000023841858,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:29.624,212.625,mission_20260618_155057_manual,MANUAL,,0,13.341914176940918,101.02149200439453,48.53128760031113,4,True,2.688999891281128,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.77347728699701,88,26.200000762939453,-1.5,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:31.641,214.641,mission_20260618_155057_manual,MANUAL,,0,13.341913223266602,101.02149200439453,48.52614788296069,4,True,2.691999912261963,1,0,0,34,0,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.69431920037658,88,26.200000762939453,-1.0,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:33.704,216.705,mission_20260618_155057_manual,MANUAL,,0,13.341913223266602,101.02149200439453,48.53003084550385,4,True,2.6932499408721924,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.69431920037658,88,26.200000762939453,-1.5,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:35.716,218.716,mission_20260618_155057_manual,MANUAL,,0,13.341913223266602,101.02149200439453,48.53716839318651,4,True,2.6912500858306885,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.69431920037658,88,26.200000762939453,-1.0,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:37.716,220.716,mission_20260618_155057_manual,MANUAL,,0,13.341913223266602,101.02149200439453,48.53915939332957,4,True,2.694000005722046,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.69431920037658,88,26.200000762939453,-1.2999999523162842,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:39.723,222.724,mission_20260618_155057_manual,MANUAL,,0,13.341912269592285,101.02149200439453,48.55484150766392,4,True,2.692500114440918,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.61530496005961,88,26.200000762939453,-1.399999976158142,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:41.734,224.734,mission_20260618_155057_manual,MANUAL,,0,13.341912269592285,101.02149200439453,48.57394896186703,4,True,2.6907498836517334,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.61530496005961,88,26.200000762939453,-1.0,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:43.809,226.81,mission_20260618_155057_manual,MANUAL,,0,13.341911315917969,101.02149200439453,48.588821698784734,4,True,2.6927499771118164,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.53643555334309,88,26.200000762939453,-1.5,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:45.812,228.812,mission_20260618_155057_manual,MANUAL,,0,13.341911315917969,101.021484375,48.610275322967745,4,True,2.691999912261963,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,33.98955461980713,88,26.200000762939453,-1.0,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:47.830,230.83,mission_20260618_155057_manual,MANUAL,,0,13.341911315917969,101.021484375,48.64304657060546,4,True,2.694000005722046,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,33.98955461980713,88,26.200000762939453,-1.5,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:49.922,232.923,mission_20260618_155057_manual,MANUAL,,0,13.341911315917969,101.021484375,48.67365264827629,4,True,2.6912500858306885,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,33.98955461980713,88,26.200000762939453,-1.0,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:52.005,235.006,mission_20260618_155057_manual,MANUAL,,0,13.341910362243652,101.021484375,48.70121246157729,4,True,2.694499969482422,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,33.90956143787761,88,26.200000762939453,-1.399999976158142,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:54.079,237.08,mission_20260618_155057_manual,MANUAL,,0,13.341910362243652,101.02149200439453,48.74215261546235,4,True,2.6917500495910645,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.45771197474521,88,26.200000762939453,-1.399999976158142,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:56.084,239.085,mission_20260618_155057_manual,MANUAL,,0,13.341910362243652,101.02149200439453,48.77652212736585,4,True,2.6907498836517334,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.45771197474521,88,26.200000762939453,-1.0,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:54:58.092,241.092,mission_20260618_155057_manual,MANUAL,,0,13.341910362243652,101.02149200439453,48.81369543192365,4,True,2.6922500133514404,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.45771197474521,88,26.200000762939453,-1.5,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:55:00.097,243.098,mission_20260618_155057_manual,MANUAL,,0,13.341910362243652,101.02149200439453,48.858060925677464,4,True,2.6952500343322754,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.45771197474521,88,26.200000762939453,-1.0,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:55:02.133,245.133,mission_20260618_155057_manual,MANUAL,,0,13.341910362243652,101.02149200439453,48.88598956919365,4,True,2.6957499980926514,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.45771197474521,88,26.200000762939453,-1.5,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:55:04.184,247.184,mission_20260618_155057_manual,MANUAL,,0,13.341910362243652,101.02149200439453,48.93533085575782,4,True,2.6917500495910645,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.45771197474521,88,26.200000762939453,-1.0,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:55:06.186,249.187,mission_20260618_155057_manual,MANUAL,,0,13.341910362243652,101.02149200439453,48.97456687744496,4,True,2.693000078201294,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.45771197474521,88,26.200000762939453,-1.5,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:55:08.187,251.188,mission_20260618_155057_manual,MANUAL,,0,13.341910362243652,101.02149200439453,49.014943540723486,4,True,2.694999933242798,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.45771197474521,88,26.200000762939453,-1.2000000476837158,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:55:10.265,253.265,mission_20260618_155057_manual,MANUAL,,0,13.341910362243652,101.02149200439453,49.0531379585622,4,True,2.6952500343322754,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.45771197474521,88,26.200000762939453,-1.2000000476837158,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:55:12.267,255.267,mission_20260618_155057_manual,MANUAL,,0,13.341910362243652,101.02149200439453,49.07639816778068,4,True,2.694499969482422,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.45771197474521,88,26.200000762939453,-1.5,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:55:14.281,257.281,mission_20260618_155057_manual,MANUAL,,0,13.341910362243652,101.02149200439453,49.119377133132986,4,True,2.694499969482422,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.45771197474521,88,26.200000762939453,-1.0,34.0,0,SELECT OWNER FIRST,
mission_20260618_155057_manual.csv,2026-06-18T15:55:16.325,259.325,mission_20260618_155057_manual,MANUAL,,0,13.341911315917969,101.02149200439453,49.15468238095278,4,True,2.6932499408721924,1,0,0,-35,34,0.0,0.0,0.0,0,3,13.341680526733398,101.02127838134766,34.53643555334309,88,26.200000762939453,-1.5,34.0,0,SELECT OWNER FIRST,
