iso_time,elapsed_s,training_id,event,label,hw_mode,lat,lng,yaw_deg,gps_fix,gps_ready,ref_mode,ref_path_len,ref_segment_idx,ref_progress_m,ref_cross_track_m,ref_along_segment_m,ref_segment_len_m,ref_heading_deg,ref_heading_error_deg,ref_dist_to_start_m,ref_dist_to_end_m,lidar_min_front_m,lidar_obstacle,pwm_l,pwm_r,enc_l,enc_r,wheel_speed_l_kph,wheel_speed_r_kph,wheel_speed_avg_kph,battery_soc_pct,battery_voltage_v,battery_current_a,battery_temp_c,battery_status,wp_idx,path_len,target_lat,target_lng,dist_to_target_m
2026-06-17T14:29:41.612,0.008,training_20260617_142941_grid,SAMPLE,Test,0,13.34195327758789,101.0215072631836,-9.525996533525083,4,True,GRID,8,6,37.16062032897597,-14.530437114593513,8.097843684999873,8.097843684999873,68.82610647149124,-78.35210300501633,32.1788439626385,25.22007732859831,2.934999942779541,1,0,0,0,0,0.0,0.0,0.0,92,26.299999237060547,-1.399999976158142,38.0,0,0,0,nan,nan,nan
2026-06-17T14:29:42.011,0.407,training_20260617_142941_grid,SAMPLE,Test,0,13.341954231262207,101.0215072631836,-9.527932892154782,4,True,GRID,8,6,37.16062032897597,-14.629321700762533,8.097843684999873,8.097843684999873,68.82610647149124,-78.35403936364602,32.257749116395594,25.308424246624284,2.9362499713897705,1,0,0,0,0,0.0,0.0,0.0,92,26.299999237060547,-1.399999976158142,38.0,0,0,0,nan,nan,nan
2026-06-17T14:29:42.216,0.611,training_20260617_142941_grid,SAMPLE,Test,0,13.341954231262207,101.0215072631836,-9.526506236391896,4,True,GRID,8,6,37.16062032897597,-14.629321700762533,8.097843684999873,8.097843684999873,68.82610647149124,-78.35261270788314,32.257749116395594,25.308424246624284,2.937000036239624,1,0,0,0,0,0.0,0.0,0.0,92,26.299999237060547,-1.399999976158142,38.0,0,0,0,nan,nan,nan
2026-06-17T14:29:42.420,0.816,training_20260617_142941_grid,SAMPLE,Test,0,13.34195327758789,101.0215072631836,-9.530038297966438,4,True,GRID,8,6,37.16062032897597,-14.530437114593513,8.097843684999873,8.097843684999873,68.82610647149124,-78.35614476945769,32.1788439626385,25.22007732859831,2.9387500286102295,1,0,0,0,0,0.0,0.0,0.0,92,26.299999237060547,-1.5,38.0,0,0,0,nan,nan,nan
2026-06-17T14:29:42.622,1.018,training_20260617_142941_grid,SAMPLE,Test,0,13.34195327758789,101.0215072631836,-9.52965068473104,4,True,GRID,8,6,37.16062032897597,-14.530437114593513,8.097843684999873,8.097843684999873,68.82610647149124,-78.35575715622228,32.1788439626385,25.22007732859831,2.933500051498413,1,0,0,0,0,0.0,0.0,0.0,92,26.299999237060547,-1.5,38.0,0,0,0,nan,nan,nan
2026-06-17T14:29:42.828,1.223,training_20260617_142941_grid,SAMPLE,Test,0,13.34195327758789,101.0215072631836,-9.531237849939423,4,True,GRID,8,6,37.16062032897597,-14.530437114593513,8.097843684999873,8.097843684999873,68.82610647149124,-78.35734432143067,32.1788439626385,25.22007732859831,2.934499979019165,1,0,0,0,0,0.0,0.0,0.0,92,26.299999237060547,-1.5,38.0,0,0,0,nan,nan,nan
2026-06-17T14:29:43.032,1.427,training_20260617_142941_grid,SAMPLE,Test,0,13.34195327758789,101.0215072631836,-9.52826586387682,4,True,GRID,8,6,37.16062032897597,-14.530437114593513,8.097843684999873,8.097843684999873,68.82610647149124,-78.35437233536807,32.1788439626385,25.22007732859831,2.9362499713897705,1,0,0,0,0,0.0,0.0,0.0,92,26.299999237060547,-1.5,38.0,0,0,0,nan,nan,nan
2026-06-17T14:29:43.236,1.632,training_20260617_142941_grid,SAMPLE,Test,0,13.34195327758789,101.0215072631836,-9.52826586387682,4,True,GRID,8,6,37.16062032897597,-14.530437114593513,8.097843684999873,8.097843684999873,68.82610647149124,-78.35437233536807,32.1788439626385,25.22007732859831,2.9372498989105225,1,0,0,0,0,0.0,0.0,0.0,92,26.299999237060547,-1.5,38.0,0,0,0,nan,nan,nan
2026-06-17T14:29:43.438,1.834,training_20260617_142941_grid,SAMPLE,Test,0,13.34195327758789,101.0215072631836,-9.531488005617774,4,True,GRID,8,6,37.16062032897597,-14.530437114593513,8.097843684999873,8.097843684999873,68.82610647149124,-78.35759447710902,32.1788439626385,25.22007732859831,2.9387500286102295,1,0,0,0,0,0.0,0.0,0.0,92,26.299999237060547,-1.5,38.0,0,0,0,nan,nan,nan
2026-06-17T14:29:43.841,2.236,training_20260617_142941_grid,SAMPLE,Test,0,13.34195327758789,101.0215072631836,-9.52715681191034,4,True,GRID,8,6,37.16062032897597,-14.530437114593513,8.097843684999873,8.097843684999873,68.82610647149124,-78.35326328340159,32.1788439626385,25.22007732859831,2.9377501010894775,1,0,0,0,0,0.0,0.0,0.0,92,0.0,0.0,0.0,0,0,0,nan,nan,nan
