iso_time,elapsed_s,training_id,event,label,hw_mode,lat,lng,yaw_deg,gps_fix,gps_ready,ref_mode,ref_path_len,ref_segment_idx,ref_progress_m,ref_cross_track_m,ref_along_segment_m,ref_segment_len_m,ref_heading_deg,ref_heading_error_deg,ref_dist_to_start_m,ref_dist_to_end_m,lidar_min_front_m,lidar_obstacle,pwm_l,pwm_r,enc_l,enc_r,wheel_speed_l_kph,wheel_speed_r_kph,wheel_speed_avg_kph,battery_soc_pct,battery_voltage_v,battery_current_a,battery_temp_c,battery_status,wp_idx,path_len,target_lat,target_lng,dist_to_target_m
2026-06-17T15:03:21.286,0.018,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.13433541438052,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.78079502813796,11.051855876147261,9.755194582213953,-1.0,1,0,0,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.600000023841858,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:21.491,0.223,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.12425747026017,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.77071708401763,11.051855876147261,9.755194582213953,2.484999895095825,1,0,0,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.600000023841858,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:21.693,0.425,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.11875575288372,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.7652153666412,11.051855876147261,9.755194582213953,2.4897499084472656,1,0,0,36,0,0.0,0.0,0.0,86,26.200000762939453,-1.600000023841858,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:21.897,0.629,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.10645458218853,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.752914195946,11.051855876147261,9.755194582213953,2.5737500190734863,1,0,0,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.7999999523162842,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:22.102,0.834,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.09773584571301,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.74419545947046,11.051855876147261,9.755194582213953,2.4820001125335693,1,0,0,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.7999999523162842,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:22.307,1.039,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.09773584571301,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.74419545947046,11.051855876147261,9.755194582213953,2.479749917984009,1,0,0,0,0,0.0,0.0,0.0,86,26.200000762939453,-1.7999999523162842,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:22.712,1.444,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.0781946744976,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.72465428825507,11.051855876147261,9.755194582213953,2.475749969482422,1,0,0,0,0,0.0,0.0,0.0,86,26.200000762939453,-1.7999999523162842,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:22.916,1.648,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.071743560826526,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.718203174584,11.051855876147261,9.755194582213953,2.4795000553131104,1,0,0,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.7999999523162842,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:23.120,1.852,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.064199616888246,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.71065923064572,11.051855876147261,9.755194582213953,2.4802498817443848,1,0,0,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.5,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:23.321,2.053,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.064199616888246,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.71065923064572,11.051855876147261,9.755194582213953,-1.0,1,0,0,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.5,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:23.542,2.274,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.05577116345245,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.70223077720993,11.051855876147261,9.755194582213953,2.569499969482422,1,0,0,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.5,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:23.745,2.477,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.04537903063028,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.69183864438776,11.051855876147261,9.755194582213953,2.5752499103546143,1,0,0,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.5,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:24.146,2.878,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.03534889783411,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.68180851159156,11.051855876147261,9.755194582213953,2.718250036239624,1,0,0,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.7999999523162842,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:24.547,3.279,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.025943727347006,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.67240334110443,11.051855876147261,9.755194582213953,2.4809999465942383,1,0,0,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.7999999523162842,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:24.748,3.48,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.0150120095804,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.6614716233379,11.051855876147261,9.755194582213953,2.4784998893737793,1,0,0,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.7999999523162842,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:24.950,3.682,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.01022063187764,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.65668024563513,11.051855876147261,9.755194582213953,2.5859999656677246,1,0,0,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.600000023841858,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:25.151,3.883,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,55.00262887661517,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.6490884903726,11.051855876147261,9.755194582213953,2.4862499237060547,1,0,0,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.600000023841858,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:25.355,4.087,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,54.99080923425646,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.63726884801395,11.051855876147261,9.755194582213953,2.4809999465942383,1,0,0,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.600000023841858,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:25.561,4.293,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,54.99080923425646,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.63726884801395,11.051855876147261,9.755194582213953,2.484250068664551,1,0,0,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.600000023841858,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:25.766,4.498,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,54.98664964905192,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,175.6331092628094,11.051855876147261,9.755194582213953,2.477750062942505,1,-69,-81,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.5,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
2026-06-17T15:03:25.971,4.703,training_20260617_150321_grid,SAMPLE,map,0,13.341733932495117,101.02133178710938,53.944250083586674,4,True,GRID,14,8,89.52642572289429,-0.3842674474736648,11.045173463370453,20.79279662561774,239.35354038624254,174.5907096973441,11.051855876147261,9.755194582213953,2.4790000915527344,1,-128,-125,0,-25,0.0,0.0,0.0,86,26.200000762939453,-1.5,36.0,0,0,14,13.341782569885254,101.02132415771484,5.470862531789024
