iso_time,elapsed_s,training_id,event,label,hw_mode,lat,lng,yaw_deg,gps_fix,gps_ready,ref_mode,ref_path_len,ref_segment_idx,ref_progress_m,ref_cross_track_m,ref_along_segment_m,ref_segment_len_m,ref_heading_deg,ref_heading_error_deg,ref_dist_to_start_m,ref_dist_to_end_m,lidar_min_front_m,lidar_obstacle,pwm_l,pwm_r,enc_l,enc_r,wheel_speed_l_kph,wheel_speed_r_kph,wheel_speed_avg_kph,battery_soc_pct,battery_voltage_v,battery_current_a,battery_temp_c,battery_status,wp_idx,path_len,target_lat,target_lng,dist_to_target_m
2026-06-17T13:45:57.039,0.109,training_20260617_134556_grid,SAMPLE,Good line,0,13.341757774353027,101.02140808105469,-98.19323105544784,3,True,GRID,8,3,18.581292465549655,2.4954874417957345,0.2207467997893172,1.2104312339684482,331.520086112314,-69.71331716776183,2.505231869863036,2.684573066934637,2.0134999752044678,1,0,0,-1,25508,0.0,0.0,0.0,99,26.5,-1.2000000476837158,35.0,0,0,8,13.34173583984375,101.02139282226562,2.9452074965181145
2026-06-17T13:45:57.242,0.312,training_20260617_134556_grid,SAMPLE,Good line,0,13.341757774353027,101.02140808105469,-98.21122860391081,3,True,GRID,8,3,18.581292465549655,2.4954874417957345,0.2207467997893172,1.2104312339684482,331.520086112314,-69.7313147162248,2.505231869863036,2.684573066934637,2.0072500705718994,1,0,0,-1,25508,0.0,0.0,0.0,99,26.5,-1.2000000476837158,35.0,0,0,8,13.34173583984375,101.02139282226562,2.9452074965181145
2026-06-17T13:45:57.444,0.514,training_20260617_134556_grid,SAMPLE,Good line,0,13.341757774353027,101.02140808105469,-98.22020347248021,3,True,GRID,8,3,18.581292465549655,2.4954874417957345,0.2207467997893172,1.2104312339684482,331.520086112314,-69.7402895847942,2.505231869863036,2.684573066934637,2.010499954223633,1,0,0,0,0,0.0,0.0,0.0,99,26.5,-1.2000000476837158,35.0,0,0,8,13.34173583984375,101.02139282226562,2.9452074965181145
2026-06-17T13:45:57.649,0.719,training_20260617_134556_grid,SAMPLE,Good line,0,13.341757774353027,101.02140808105469,-98.24139754947477,3,True,GRID,8,3,18.581292465549655,2.4954874417957345,0.2207467997893172,1.2104312339684482,331.520086112314,-69.76148366178876,2.505231869863036,2.684573066934637,2.009000062942505,1,0,0,0,0,0.0,0.0,0.0,99,26.5,-1.2999999523162842,35.0,0,0,8,13.34173583984375,101.02139282226562,2.9452074965181145
2026-06-17T13:45:57.851,0.921,training_20260617_134556_grid,SAMPLE,Good line,0,13.341757774353027,101.02140808105469,-98.26262577741517,3,True,GRID,8,3,18.581292465549655,2.4954874417957345,0.2207467997893172,1.2104312339684482,331.520086112314,-69.78271188972917,2.505231869863036,2.684573066934637,2.002500057220459,1,0,0,-1,25508,0.0,0.0,0.0,99,26.5,-1.2999999523162842,35.0,0,0,8,13.34173583984375,101.02139282226562,2.9452074965181145
2026-06-17T13:45:58.055,1.125,training_20260617_134556_grid,SAMPLE,Good line,0,13.341757774353027,101.02140808105469,-98.26262577741517,3,True,GRID,8,3,18.581292465549655,2.4954874417957345,0.2207467997893172,1.2104312339684482,331.520086112314,-69.78271188972917,2.505231869863036,2.684573066934637,2.4814999103546143,1,0,0,-1,25508,0.0,0.0,0.0,99,26.5,-1.2999999523162842,35.0,0,0,8,13.34173583984375,101.02139282226562,2.9452074965181145
2026-06-17T13:45:58.283,1.353,training_20260617_134556_grid,SAMPLE,Good line,0,13.341757774353027,101.02140808105469,-98.27235879698243,3,True,GRID,8,3,18.581292465549655,2.4954874417957345,0.2207467997893172,1.2104312339684482,331.520086112314,-69.79244490929642,2.505231869863036,2.684573066934637,2.00600004196167,1,0,0,-1,25,0.0,0.0,0.0,99,26.5,-1.2999999523162842,35.0,0,0,8,13.34173583984375,101.02139282226562,2.9452074965181145
2026-06-17T13:45:58.486,1.556,training_20260617_134556_grid,SAMPLE,Good line,0,13.341757774353027,101.02140808105469,-98.28728959050808,3,True,GRID,8,3,18.581292465549655,2.4954874417957345,0.2207467997893172,1.2104312339684482,331.520086112314,-69.80737570282207,2.505231869863036,2.684573066934637,2.491499900817871,1,0,0,-1,25,0.0,0.0,0.0,99,26.5,-1.2999999523162842,35.0,0,0,8,13.34173583984375,101.02139282226562,2.9452074965181145
2026-06-17T13:45:58.688,1.758,training_20260617_134556_grid,SAMPLE,Good line,0,13.341757774353027,101.02140808105469,-98.30310147843666,3,True,GRID,8,3,18.581292465549655,2.4954874417957345,0.2207467997893172,1.2104312339684482,331.520086112314,-69.82318759075065,2.505231869863036,2.684573066934637,2.010999917984009,1,0,0,-1,2,0.0,0.0,0.0,99,26.5,-1.2999999523162842,35.0,0,0,8,13.34173583984375,101.02139282226562,2.9452074965181145
2026-06-17T13:45:58.894,1.964,training_20260617_134556_grid,SAMPLE,Good line,0,13.341757774353027,101.02140808105469,-98.31628374353478,3,True,GRID,8,3,18.581292465549655,2.4954874417957345,0.2207467997893172,1.2104312339684482,331.520086112314,-69.83636985584877,2.505231869863036,2.684573066934637,2.0215001106262207,1,0,0,-1,25508,0.0,0.0,0.0,99,26.5,-1.2000000476837158,35.0,0,0,8,13.34173583984375,101.02139282226562,2.9452074965181145
