iso_time,elapsed_s,training_id,event,label,hw_mode,lat,lng,yaw_deg,gps_fix,gps_ready,ref_mode,ref_path_len,ref_segment_idx,ref_progress_m,ref_cross_track_m,ref_along_segment_m,ref_segment_len_m,ref_heading_deg,ref_heading_error_deg,ref_dist_to_start_m,ref_dist_to_end_m,lidar_min_front_m,lidar_obstacle,pwm_l,pwm_r,enc_l,enc_r,wheel_speed_l_kph,wheel_speed_r_kph,wheel_speed_avg_kph,battery_soc_pct,battery_voltage_v,battery_current_a,battery_temp_c,battery_status,wp_idx,path_len,target_lat,target_lng,dist_to_target_m,gps_step_m,gps_speed_mps,gps_jump_flag,speed_valid,battery_valid,row_quality,quality_flags
2026-06-18T14:29:42.348,0.091,training_20260618_142942_line,SAMPLE,path_follow_clean2,0,13.341730117797852,101.02132415771484,-100.79693331800254,4,True,LINE,7,1,17.040236867409206,0.19302316925152255,15.979175062418323,16.290802881664092,65.26724581280729,-166.06417913080983,15.980340848031984,0.36656495368994496,-1.0,0,0,0,35,0,0.0,0.0,0.0,99,26.600000381469727,-1.2999999523162842,35.0,0,0,7,13.341663360595703,101.02119445800781,15.87510737748713,,,0,1,1,GOOD,
2026-06-18T14:29:42.565,0.308,training_20260618_142942_line,SAMPLE,path_follow_clean2,0,13.341730117797852,101.02132415771484,-100.79693331800254,4,True,LINE,7,1,17.040236867409206,0.19302316925152255,15.979175062418323,16.290802881664092,65.26724581280729,-166.06417913080983,15.980340848031984,0.36656495368994496,-1.0,0,0,0,41230,34275,0.0,0.0,0.0,99,26.600000381469727,-1.399999976158142,35.0,0,0,7,13.341663360595703,101.02119445800781,15.87510737748713,0.0,0.0,0,1,1,GOOD,
2026-06-18T14:29:42.778,0.522,training_20260618_142942_line,SAMPLE,path_follow_clean2,0,13.341730117797852,101.02132415771484,-100.80670048851566,4,True,LINE,7,1,17.040236867409206,0.19302316925152255,15.979175062418323,16.290802881664092,65.26724581280729,-166.07394630132296,15.980340848031984,0.36656495368994496,-1.0,0,0,0,41230,34275,0.0,0.0,0.0,99,26.600000381469727,-1.399999976158142,35.0,0,0,7,13.341663360595703,101.02119445800781,15.87510737748713,0.0,0.0,0,1,1,GOOD,
2026-06-18T14:29:43.359,1.103,training_20260618_142942_line,SAMPLE,path_follow_clean2,0,13.341730117797852,101.02132415771484,-100.83275766019926,4,True,LINE,7,1,17.040236867409206,0.19302316925152255,15.979175062418323,16.290802881664092,65.26724581280729,-166.10000347300655,15.980340848031984,0.36656495368994496,-1.0,0,0,0,41230,34275,0.0,0.0,0.0,99,26.600000381469727,-1.2999999523162842,35.0,0,0,7,13.341663360595703,101.02119445800781,15.87510737748713,0.0,0.0,0,1,1,GOOD,
2026-06-18T14:29:43.559,1.303,training_20260618_142942_line,SAMPLE,path_follow_clean2,0,13.341730117797852,101.02132415771484,-100.83275766019926,4,True,LINE,7,1,17.040236867409206,0.19302316925152255,15.979175062418323,16.290802881664092,65.26724581280729,-166.10000347300655,15.980340848031984,0.36656495368994496,-1.0,0,0,0,41230,34275,0.0,0.0,0.0,99,26.600000381469727,-1.2999999523162842,35.0,0,0,7,13.341663360595703,101.02119445800781,15.87510737748713,0.0,0.0,0,1,1,GOOD,
2026-06-18T14:29:43.759,1.503,training_20260618_142942_line,SAMPLE,path_follow_clean2,0,13.341730117797852,101.02132415771484,-100.84221064201056,4,True,LINE,7,1,17.040236867409206,0.19302316925152255,15.979175062418323,16.290802881664092,65.26724581280729,-166.10945645481786,15.980340848031984,0.36656495368994496,-1.0,0,0,0,41230,34275,0.0,0.0,0.0,99,26.600000381469727,-1.2999999523162842,35.0,0,0,7,13.341663360595703,101.02119445800781,15.87510737748713,0.0,0.0,0,1,1,GOOD,
2026-06-18T14:29:44.168,1.912,training_20260618_142942_line,SAMPLE,path_follow_clean2,0,13.341730117797852,101.02132415771484,-100.86181328492849,4,True,LINE,7,1,17.040236867409206,0.19302316925152255,15.979175062418323,16.290802881664092,65.26724581280729,-166.12905909773576,15.980340848031984,0.36656495368994496,-1.0,0,0,0,41230,34275,0.0,0.0,0.0,99,26.600000381469727,-1.2999999523162842,35.0,0,0,7,13.341663360595703,101.02119445800781,15.87510737748713,0.0,0.0,0,1,1,GOOD,
2026-06-18T14:29:44.369,2.113,training_20260618_142942_line,SAMPLE,path_follow_clean2,0,13.341730117797852,101.02132415771484,-100.8718126818734,4,True,LINE,7,1,17.040236867409206,0.19302316925152255,15.979175062418323,16.290802881664092,65.26724581280729,-166.13905849468068,15.980340848031984,0.36656495368994496,-1.0,0,0,0,41230,34275,0.0,0.0,0.0,99,26.600000381469727,-1.2999999523162842,35.0,0,0,7,13.341663360595703,101.02119445800781,15.87510737748713,0.0,0.0,0,1,1,GOOD,
2026-06-18T14:29:45.181,2.925,training_20260618_142942_line,SAMPLE,path_follow_clean2,0,13.341730117797852,101.02132415771484,-100.90215238216659,4,True,LINE,7,1,17.040236867409206,0.19302316925152255,15.979175062418323,16.290802881664092,65.26724581280729,-166.1693981949739,15.980340848031984,0.36656495368994496,-1.0,0,0,0,41230,34275,0.0,0.0,0.0,99,26.600000381469727,-1.5,35.0,0,0,7,13.341663360595703,101.02119445800781,15.87510737748713,0.0,0.0,0,1,1,GOOD,
2026-06-18T14:29:45.388,3.132,training_20260618_142942_line,SAMPLE,path_follow_clean2,0,13.341730117797852,101.02132415771484,-100.91724027004315,4,True,LINE,7,1,17.040236867409206,0.19302316925152255,15.979175062418323,16.290802881664092,65.26724581280729,-166.18448608285044,15.980340848031984,0.36656495368994496,-1.0,0,0,0,41230,342,0.0,0.0,0.0,99,26.600000381469727,-1.5,35.0,0,0,7,13.341663360595703,101.02119445800781,15.87510737748713,0.0,0.0,0,1,1,GOOD,
